dataset,program,size,gamma,c,performance
SocialNetworking_FriendFoe,cbal,822,1e-06,10.0,0.6491564450305163
SocialNetworking_FriendFoe,cbal,822,1e-05,10.0,0.6795608699313607
SocialNetworking_FriendFoe,cbal,822,0.0001,10.0,0.6839432888563505
SocialNetworking_FriendFoe,cbal,822,0.001,10.0,0.6494437653505488
SocialNetworking_FriendFoe,cbal,822,0.01,10.0,0.0583979755561631
SocialNetworking_FriendFoe,cbal,822,0.1,10.0,0.0
SocialNetworking_FriendFoe,cbal,822,1.3226463508187181e-05,100.0,0.6935364580433142
SocialNetworking_FriendFoe,cbal,822,1e-07,100.0,0.6491564450305163
SocialNetworking_FriendFoe,cbal,822,1e-06,100.0,0.6806653271807179
SocialNetworking_FriendFoe,cbal,822,1e-05,100.0,0.6934509597423527
SocialNetworking_FriendFoe,cbal,822,0.0001,100.0,0.6826713760550674
SocialNetworking_FriendFoe,cbal,822,0.001,100.0,0.6494437653505488
SocialNetworking_FriendFoe,cbal,822,0.01,100.0,0.0583979755561631
SocialNetworking_FriendFoe,cbal,822,0.1,100.0,0.0
SocialNetworking_FriendFoe,cbal,822,1.3226463508187181e-05,1000.0,0.6927911648835842
SocialNetworking_FriendFoe,cbal,822,1e-07,1000.0,0.6806653271807179
SocialNetworking_FriendFoe,cbal,822,1e-06,1000.0,0.6940362954593057
SocialNetworking_FriendFoe,cbal,822,1e-05,1000.0,0.6958297699794505
SocialNetworking_FriendFoe,cbal,822,0.0001,1000.0,0.6826713760550674
SocialNetworking_FriendFoe,cbal,822,0.001,1000.0,0.6494437653505488
SocialNetworking_FriendFoe,cbal,822,0.01,1000.0,0.0583979755561631
SocialNetworking_FriendFoe,cbal,822,0.1,1000.0,0.0
TimeOffSchool,cbal,667,2.5669327720307005e-05,0.001,0.539626676015587
TimeOffSchool,cbal,667,1e-07,0.001,0.5453751504460227
TimeOffSchool,cbal,667,1e-06,0.001,0.5473522047441574
TimeOffSchool,cbal,667,1e-05,0.001,0.5473522047441574
TimeOffSchool,cbal,667,0.0001,0.001,0.5361176049921277
TimeOffSchool,cbal,667,0.001,0.001,0.5201116078338738
TimeOffSchool,cbal,667,0.01,0.001,0.3507528316552437
TimeOffSchool,cbal,667,0.1,0.001,0.0
TimeOffSchool,cbal,667,2.5669327720307005e-05,0.01,0.539626676015587
TimeOffSchool,cbal,667,1e-07,0.01,0.5453751504460227
TimeOffSchool,cbal,667,1e-06,0.01,0.5473522047441574
TimeOffSchool,cbal,667,1e-05,0.01,0.5473522047441574
TimeOffSchool,cbal,667,0.0001,0.01,0.5406682256106354
TimeOffSchool,cbal,667,0.001,0.01,0.5243238783615091
TimeOffSchool,cbal,667,0.01,0.01,0.37032500847567357
TimeOffSchool,cbal,667,0.1,0.01,0.0
TimeOffSchool,cbal,667,2.5669327720307005e-05,0.1,0.5363148852410096
TimeOffSchool,cbal,667,1e-07,0.1,0.5473522047441574
TimeOffSchool,cbal,667,1e-06,0.1,0.5473522047441574
TimeOffSchool,cbal,667,1e-05,0.1,0.5453751504460227
TimeOffSchool,cbal,667,0.0001,0.1,0.5365415776117176
TimeOffSchool,cbal,667,0.001,0.1,0.5320280526537675
TimeOffSchool,cbal,667,0.01,0.1,0.36592388532897785
TimeOffSchool,cbal,667,0.1,0.1,0.0
TimeOffSchool,cbal,667,2.5669327720307005e-05,1.0,0.5361267250968559
TimeOffSchool,cbal,667,1e-07,1.0,0.5453751504460227
TimeOffSchool,cbal,667,1e-06,1.0,0.5453751504460227
TimeOffSchool,cbal,667,1e-05,1.0,0.539642350030543
TimeOffSchool,cbal,667,0.0001,1.0,0.5639678585855986
TimeOffSchool,cbal,667,0.001,1.0,0.5773137795080547
TimeOffSchool,cbal,667,0.01,1.0,0.3725941885379088
TimeOffSchool,cbal,667,0.1,1.0,0.0
TimeOffSchool,cbal,667,2.5669327720307005e-05,10.0,0.5823144831012098
TimeOffSchool,cbal,667,1e-07,10.0,0.5453751504460227
TimeOffSchool,cbal,667,1e-06,10.0,0.539642350030543
TimeOffSchool,cbal,667,1e-05,10.0,0.5566000984756645
TimeOffSchool,cbal,667,0.0001,10.0,0.5888524255145585
TimeOffSchool,cbal,667,0.001,10.0,0.5741103147263414
TimeOffSchool,cbal,667,0.01,10.0,0.37705390793051397
TimeOffSchool,cbal,667,0.1,10.0,0.0
TimeOffSchool,cbal,667,2.5669327720307005e-05,100.0,0.5695294333540791
TimeOffSchool,cbal,667,1e-07,100.0,0.539642350030543
TimeOffSchool,cbal,667,1e-06,100.0,0.5566000984756645
TimeOffSchool,cbal,667,1e-05,100.0,0.5975646487337072
TimeOffSchool,cbal,667,0.0001,100.0,0.5807145025762047
TimeOffSchool,cbal,667,0.001,100.0,0.5762448495283067
TimeOffSchool,cbal,667,0.01,100.0,0.37705390793051397
TimeOffSchool,cbal,667,0.1,100.0,0.0
TimeOffSchool,cbal,667,2.5669327720307005e-05,1000.0,0.5828387379389438
TimeOffSchool,cbal,667,1e-07,1000.0,0.5566000984756645
TimeOffSchool,cbal,667,1e-06,1000.0,0.5895242300219377
TimeOffSchool,cbal,667,1e-05,1000.0,0.5867881325702582
TimeOffSchool,cbal,667,0.0001,1000.0,0.5787283078162807
TimeOffSchool,cbal,667,0.001,1000.0,0.5762448495283067
TimeOffSchool,cbal,667,0.01,1000.0,0.37705390793051397
TimeOffSchool,cbal,667,0.1,1000.0,0.0
ecosystems_30017,rfu,2477,1.0793191654704212e-05,0.001,0.7309290806077412
ecosystems_30017,rfu,2477,1e-07,0.001,0.7308420278073463
ecosystems_30017,rfu,2477,1e-06,0.001,0.7305275731620859
ecosystems_30017,rfu,2477,1e-05,0.001,0.7309290806077412
ecosystems_30017,rfu,2477,0.0001,0.001,0.7274988322118394
ecosystems_30017,rfu,2477,0.001,0.001,0.6861820855039313
ecosystems_30017,rfu,2477,0.01,0.001,0.41603569815103963
ecosystems_30017,rfu,2477,0.1,0.001,0.2092189841049232
ecosystems_30017,rfu,2477,1.0793191654704212e-05,0.01,0.7309290806077412
ecosystems_30017,rfu,2477,1e-07,0.01,0.7308420278073463
ecosystems_30017,rfu,2477,1e-06,0.01,0.7305275731620859
ecosystems_30017,rfu,2477,1e-05,0.01,0.7309290806077412
ecosystems_30017,rfu,2477,0.0001,0.01,0.7274988322118394
ecosystems_30017,rfu,2477,0.001,0.01,0.6861784325357937
ecosystems_30017,rfu,2477,0.01,0.01,0.4157887204421599
ecosystems_30017,rfu,2477,0.1,0.01,0.2092189841049232
ecosystems_30017,rfu,2477,1.0793191654704212e-05,0.1,0.7309290806077412
ecosystems_30017,rfu,2477,1e-07,0.1,0.7308420278073463
ecosystems_30017,rfu,2477,1e-06,0.1,0.7305275731620859
ecosystems_30017,rfu,2477,1e-05,0.1,0.7309290806077412
ecosystems_30017,rfu,2477,0.0001,0.1,0.7312642025363051
ecosystems_30017,rfu,2477,0.001,0.1,0.7536268688617066
ecosystems_30017,rfu,2477,0.01,0.1,0.4775351600781604
ecosystems_30017,rfu,2477,0.1,0.1,0.21128279320398263
ecosystems_30017,rfu,2477,1.0793191654704212e-05,1.0,0.7351023383949651
ecosystems_30017,rfu,2477,1e-07,1.0,0.7308420278073463
ecosystems_30017,rfu,2477,1e-06,1.0,0.7305275731620859
ecosystems_30017,rfu,2477,1e-05,1.0,0.734826855700272
ecosystems_30017,rfu,2477,0.0001,1.0,0.7833396468318597
ecosystems_30017,rfu,2477,0.001,1.0,0.8011384861370265
ecosystems_30017,rfu,2477,0.01,1.0,0.5162337700677141
ecosystems_30017,rfu,2477,0.1,1.0,0.2274383571484821
ecosystems_30017,rfu,2477,1.0793191654704212e-05,10.0,0.7864383215662568
ecosystems_30017,rfu,2477,1e-07,10.0,0.7308420278073463
ecosystems_30017,rfu,2477,1e-06,10.0,0.735008753405856
ecosystems_30017,rfu,2477,1e-05,10.0,0.7841484644939513
ecosystems_30017,rfu,2477,0.0001,10.0,0.7917899447943377
ecosystems_30017,rfu,2477,0.001,10.0,0.7820455428783494
ecosystems_30017,rfu,2477,0.01,10.0,0.5160154957149815
ecosystems_30017,rfu,2477,0.1,10.0,0.22770154810503299
ecosystems_30017,rfu,2477,1.0793191654704212e-05,100.0,0.7885250681393429
ecosystems_30017,rfu,2477,1e-07,100.0,0.7342920173472611
ecosystems_30017,rfu,2477,1e-06,100.0,0.7840392631576186
ecosystems_30017,rfu,2477,1e-05,100.0,0.7910232071916402
ecosystems_30017,rfu,2477,0.0001,100.0,0.7650329827958621
ecosystems_30017,rfu,2477,0.001,100.0,0.7764073513830309
ecosystems_30017,rfu,2477,0.01,100.0,0.5160154957149815
ecosystems_30017,rfu,2477,0.1,100.0,0.22770154810503299
ecosystems_30017,rfu,2477,1.0793191654704212e-05,1000.0,0.7565287398109842
ecosystems_30017,rfu,2477,1e-07,1000.0,0.7840392631576186
ecosystems_30017,rfu,2477,1e-06,1000.0,0.7898079035867155
ecosystems_30017,rfu,2477,1e-05,1000.0,0.7565203032664928
ecosystems_30017,rfu,2477,0.0001,1000.0,0.7514302420055619
ecosystems_30017,rfu,2477,0.001,1000.0,0.7774639204135071
ecosystems_30017,rfu,2477,0.01,1000.0,0.5160154957149815
ecosystems_30017,rfu,2477,0.1,1000.0,0.22770154810503299
ecosystems_30018,rfu,2478,1.2505002000800321e-05,0.001,0.6312155709002003
ecosystems_30018,rfu,2478,1e-07,0.001,0.6293183794428993
ecosystems_30018,rfu,2478,1e-06,0.001,0.6286088549315333
ecosystems_30018,rfu,2478,1e-05,0.001,0.6280045313000713
ecosystems_30018,rfu,2478,0.0001,0.001,0.638011367407325
ecosystems_30018,rfu,2478,0.001,0.001,0.6207177914672134
ecosystems_30018,rfu,2478,0.01,0.001,0.2537869579365
ecosystems_30018,rfu,2478,0.1,0.001,0.16349974555618754
ecosystems_30018,rfu,2478,1.2505002000800321e-05,0.01,0.6368478978443389
ecosystems_30018,rfu,2478,1e-07,0.01,0.6293183794428993
ecosystems_30018,rfu,2478,1e-06,0.01,0.6291763006158603
ecosystems_30018,rfu,2478,1e-05,0.01,0.637619020569424
ecosystems_30018,rfu,2478,0.0001,0.01,0.6372170916000482
ecosystems_30018,rfu,2478,0.001,0.01,0.6280573363845391
ecosystems_30018,rfu,2478,0.01,0.01,0.25247364501577085
ecosystems_30018,rfu,2478,0.1,0.01,0.16349974555618754
ecosystems_30018,rfu,2478,1.2505002000800321e-05,0.1,0.6403586380885047
ecosystems_30018,rfu,2478,1e-07,0.1,0.6283933762250834
ecosystems_30018,rfu,2478,1e-06,0.1,0.6375346533597751
ecosystems_30018,rfu,2478,1e-05,0.1,0.6407013100179749
ecosystems_30018,rfu,2478,0.0001,0.1,0.6498358341494983
ecosystems_30018,rfu,2478,0.001,0.1,0.7155519585668035
ecosystems_30018,rfu,2478,0.01,0.1,0.3017417592389165
ecosystems_30018,rfu,2478,0.1,0.1,0.16625216298696543
ecosystems_30018,rfu,2478,1.2505002000800321e-05,1.0,0.6531713361376592
ecosystems_30018,rfu,2478,1e-07,1.0,0.6380435175696948
ecosystems_30018,rfu,2478,1e-06,1.0,0.640676198538661
ecosystems_30018,rfu,2478,1e-05,1.0,0.6518622847064297
ecosystems_30018,rfu,2478,0.0001,1.0,0.7443455342220764
ecosystems_30018,rfu,2478,0.001,1.0,0.7873051776674833
ecosystems_30018,rfu,2478,0.01,1.0,0.3193253882536638
ecosystems_30018,rfu,2478,0.1,1.0,0.15231901615948187
ecosystems_30018,rfu,2478,1.2505002000800321e-05,10.0,0.7441018594229173
ecosystems_30018,rfu,2478,1e-07,10.0,0.640676198538661
ecosystems_30018,rfu,2478,1e-06,10.0,0.6519016042668996
ecosystems_30018,rfu,2478,1e-05,10.0,0.7433052099257695
ecosystems_30018,rfu,2478,0.0001,10.0,0.7562414424319785
ecosystems_30018,rfu,2478,0.001,10.0,0.7616097191851456
ecosystems_30018,rfu,2478,0.01,10.0,0.3179829597114842
ecosystems_30018,rfu,2478,0.1,10.0,0.15219201218898665
ecosystems_30018,rfu,2478,1.2505002000800321e-05,100.0,0.7455788352690672
ecosystems_30018,rfu,2478,1e-07,100.0,0.6519016042668996
ecosystems_30018,rfu,2478,1e-06,100.0,0.7428301128322222
ecosystems_30018,rfu,2478,1e-05,100.0,0.7528056951083237
ecosystems_30018,rfu,2478,0.0001,100.0,0.7416644183333796
ecosystems_30018,rfu,2478,0.001,100.0,0.7599167415020893
ecosystems_30018,rfu,2478,0.01,100.0,0.3179829597114842
ecosystems_30018,rfu,2478,0.1,100.0,0.15219201218898665
ecosystems_30018,rfu,2478,1.2505002000800321e-05,1000.0,0.7307990171668801
ecosystems_30018,rfu,2478,1e-07,1000.0,0.7431464186017035
ecosystems_30018,rfu,2478,1e-06,1000.0,0.7525261179672181
ecosystems_30018,rfu,2478,1e-05,1000.0,0.7295628234489475
ecosystems_30018,rfu,2478,0.0001,1000.0,0.7175036814309695
ecosystems_30018,rfu,2478,0.001,1000.0,0.7581491804740793
ecosystems_30018,rfu,2478,0.01,1000.0,0.3179829597114842
ecosystems_30018,rfu,2478,0.1,1000.0,0.15219201218898665
ecosystems_30019,rfu,2476,1.0180085716321732e-05,0.001,0.6476131839011662
ecosystems_30019,rfu,2476,1e-07,0.001,0.6466264813101381
ecosystems_30019,rfu,2476,1e-06,0.001,0.6464554756122735
ecosystems_30019,rfu,2476,1e-05,0.001,0.6472302244898932
ecosystems_30019,rfu,2476,0.0001,0.001,0.6616702829283976
ecosystems_30019,rfu,2476,0.001,0.001,0.5985094490104843
ecosystems_30019,rfu,2476,0.01,0.001,0.5093056433816517
ecosystems_30019,rfu,2476,0.1,0.001,0.09622272516075844
ecosystems_30019,rfu,2476,1.0180085716321732e-05,0.01,0.6677518932942904
ecosystems_30019,rfu,2476,1e-07,0.01,0.6466264813101381
ecosystems_30019,rfu,2476,1e-06,0.01,0.6486598406665514
ecosystems_30019,rfu,2476,1e-05,0.01,0.6677518932942904
ecosystems_30019,rfu,2476,0.0001,0.01,0.664100018215077
ecosystems_30019,rfu,2476,0.001,0.01,0.6046171952007334
ecosystems_30019,rfu,2476,0.01,0.01,0.5122263810399
ecosystems_30019,rfu,2476,0.1,0.01,0.09622272516075844
ecosystems_30019,rfu,2476,1.0180085716321732e-05,0.1,0.6700258663276248
ecosystems_30019,rfu,2476,1e-07,0.1,0.648921696168075
ecosystems_30019,rfu,2476,1e-06,0.1,0.6685542914977023
ecosystems_30019,rfu,2476,1e-05,0.1,0.6700440818732737
ecosystems_30019,rfu,2476,0.0001,0.1,0.6673261140123143
ecosystems_30019,rfu,2476,0.001,0.1,0.6840598488606114
ecosystems_30019,rfu,2476,0.01,0.1,0.5330676686804567
ecosystems_30019,rfu,2476,0.1,0.1,0.09733199185317423
ecosystems_30019,rfu,2476,1.0180085716321732e-05,1.0,0.6875331252749003
ecosystems_30019,rfu,2476,1e-07,1.0,0.6690788378427184
ecosystems_30019,rfu,2476,1e-06,1.0,0.6721995528861483
ecosystems_30019,rfu,2476,1e-05,1.0,0.6869943389051151
ecosystems_30019,rfu,2476,0.0001,1.0,0.7429993378795516
ecosystems_30019,rfu,2476,0.001,1.0,0.7499906075711236
ecosystems_30019,rfu,2476,0.01,1.0,0.47862079809102936
ecosystems_30019,rfu,2476,0.1,1.0,0.1087868868468107
ecosystems_30019,rfu,2476,1.0180085716321732e-05,10.0,0.7476804050590045
ecosystems_30019,rfu,2476,1e-07,10.0,0.6728400558716064
ecosystems_30019,rfu,2476,1e-06,10.0,0.6874527981086098
ecosystems_30019,rfu,2476,1e-05,10.0,0.7455833347237019
ecosystems_30019,rfu,2476,0.0001,10.0,0.7592464297756876
ecosystems_30019,rfu,2476,0.001,10.0,0.7466863488358363
ecosystems_30019,rfu,2476,0.01,10.0,0.3329626010824199
ecosystems_30019,rfu,2476,0.1,10.0,0.10675700050337704
ecosystems_30019,rfu,2476,1.0180085716321732e-05,100.0,0.7596795246408649
ecosystems_30019,rfu,2476,1e-07,100.0,0.6878372674944478
ecosystems_30019,rfu,2476,1e-06,100.0,0.7468346470958057
ecosystems_30019,rfu,2476,1e-05,100.0,0.7589464003104209
ecosystems_30019,rfu,2476,0.0001,100.0,0.7384948246757526
ecosystems_30019,rfu,2476,0.001,100.0,0.7389153764265936
ecosystems_30019,rfu,2476,0.01,100.0,0.3329626010824199
ecosystems_30019,rfu,2476,0.1,100.0,0.10675700050337704
ecosystems_30019,rfu,2476,1.0180085716321732e-05,1000.0,0.7296624442656673
ecosystems_30019,rfu,2476,1e-07,1000.0,0.7472374309192922
ecosystems_30019,rfu,2476,1e-06,1000.0,0.7587053497221395
ecosystems_30019,rfu,2476,1e-05,1000.0,0.7294477108957189
ecosystems_30019,rfu,2476,0.0001,1000.0,0.7350934262791782
ecosystems_30019,rfu,2476,0.001,1000.0,0.7362703324994669
ecosystems_30019,rfu,2476,0.01,1000.0,0.3329626010824199
ecosystems_30019,rfu,2476,0.1,1000.0,0.10675700050337704
harlem_renaissance_30004,rfu,1797,7.285815246296984e-06,0.001,0.7476519456839776
harlem_renaissance_30004,rfu,1797,1e-07,0.001,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-06,0.001,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-05,0.001,0.7483909561430131
harlem_renaissance_30004,rfu,1797,0.0001,0.001,0.7398157439287484
harlem_renaissance_30004,rfu,1797,0.001,0.001,0.7129058484196381
harlem_renaissance_30004,rfu,1797,0.01,0.001,0.4290061604218662
harlem_renaissance_30004,rfu,1797,0.1,0.001,0.21402156206290762
harlem_renaissance_30004,rfu,1797,7.285815246296984e-06,0.01,0.7476519456839776
harlem_renaissance_30004,rfu,1797,1e-07,0.01,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-06,0.01,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-05,0.01,0.7483909561430131
harlem_renaissance_30004,rfu,1797,0.0001,0.01,0.7398157439287484
harlem_renaissance_30004,rfu,1797,0.001,0.01,0.7131969888459455
harlem_renaissance_30004,rfu,1797,0.01,0.01,0.4290061604218662
harlem_renaissance_30004,rfu,1797,0.1,0.01,0.21402156206290762
harlem_renaissance_30004,rfu,1797,7.285815246296984e-06,0.1,0.7476519456839776
harlem_renaissance_30004,rfu,1797,1e-07,0.1,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-06,0.1,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-05,0.1,0.748320317600058
harlem_renaissance_30004,rfu,1797,0.0001,0.1,0.7515649473449224
harlem_renaissance_30004,rfu,1797,0.001,0.1,0.7311378406405288
harlem_renaissance_30004,rfu,1797,0.01,0.1,0.4327417900113985
harlem_renaissance_30004,rfu,1797,0.1,0.1,0.21402156206290762
harlem_renaissance_30004,rfu,1797,7.285815246296984e-06,1.0,0.7528626284017945
harlem_renaissance_30004,rfu,1797,1e-07,1.0,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-06,1.0,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-05,1.0,0.7574302444232416
harlem_renaissance_30004,rfu,1797,0.0001,1.0,0.8029256404535958
harlem_renaissance_30004,rfu,1797,0.001,1.0,0.7742637152855337
harlem_renaissance_30004,rfu,1797,0.01,1.0,0.4764679358038441
harlem_renaissance_30004,rfu,1797,0.1,1.0,0.1365119454179649
harlem_renaissance_30004,rfu,1797,7.285815246296984e-06,10.0,0.8012584874165174
harlem_renaissance_30004,rfu,1797,1e-07,10.0,0.7473625521039281
harlem_renaissance_30004,rfu,1797,1e-06,10.0,0.7591473582382328
harlem_renaissance_30004,rfu,1797,1e-05,10.0,0.8080952876225916
harlem_renaissance_30004,rfu,1797,0.0001,10.0,0.8143377713909857
harlem_renaissance_30004,rfu,1797,0.001,10.0,0.7733132929296671
harlem_renaissance_30004,rfu,1797,0.01,10.0,0.4883423311961904
harlem_renaissance_30004,rfu,1797,0.1,10.0,0.12396073380582118
harlem_renaissance_30004,rfu,1797,7.285815246296984e-06,100.0,0.8146278273195388
harlem_renaissance_30004,rfu,1797,1e-07,100.0,0.7591473582382328
harlem_renaissance_30004,rfu,1797,1e-06,100.0,0.8106935025901353
harlem_renaissance_30004,rfu,1797,1e-05,100.0,0.8098167276375877
harlem_renaissance_30004,rfu,1797,0.0001,100.0,0.796938995272518
harlem_renaissance_30004,rfu,1797,0.001,100.0,0.763074282714626
harlem_renaissance_30004,rfu,1797,0.01,100.0,0.4798248291273125
harlem_renaissance_30004,rfu,1797,0.1,100.0,0.12396073380582118
harlem_renaissance_30004,rfu,1797,7.285815246296984e-06,1000.0,0.7961098636117446
harlem_renaissance_30004,rfu,1797,1e-07,1000.0,0.8105906624210577
harlem_renaissance_30004,rfu,1797,1e-06,1000.0,0.8096594600559277
harlem_renaissance_30004,rfu,1797,1e-05,1000.0,0.7937283063274375
harlem_renaissance_30004,rfu,1797,0.0001,1000.0,0.7834396545196354
harlem_renaissance_30004,rfu,1797,0.001,1000.0,0.7600601879900434
harlem_renaissance_30004,rfu,1797,0.01,1000.0,0.4798248291273125
harlem_renaissance_30004,rfu,1797,0.1,1000.0,0.12396073380582118
immigration_30001,rfu,2068,1.1207998027392347e-05,0.001,0.6481777582870021
immigration_30001,rfu,2068,1e-07,0.001,0.6483560734912407
immigration_30001,rfu,2068,1e-06,0.001,0.6445765570606304
immigration_30001,rfu,2068,1e-05,0.001,0.6477716581747476
immigration_30001,rfu,2068,0.0001,0.001,0.6354179429474149
immigration_30001,rfu,2068,0.001,0.001,0.6076107342907164
immigration_30001,rfu,2068,0.01,0.001,0.3623477325508313
immigration_30001,rfu,2068,0.1,0.001,0.1662797718244088
immigration_30001,rfu,2068,1.1207998027392347e-05,0.01,0.6481777582870021
immigration_30001,rfu,2068,1e-07,0.01,0.6483560734912407
immigration_30001,rfu,2068,1e-06,0.01,0.6486059897513039
immigration_30001,rfu,2068,1e-05,0.01,0.6477716581747476
immigration_30001,rfu,2068,0.0001,0.01,0.6352350039738962
immigration_30001,rfu,2068,0.001,0.01,0.6067100669251563
immigration_30001,rfu,2068,0.01,0.01,0.3635307102831603
immigration_30001,rfu,2068,0.1,0.01,0.1662797718244088
immigration_30001,rfu,2068,1.1207998027392347e-05,0.1,0.6455964847823938
immigration_30001,rfu,2068,1e-07,0.1,0.6483560734912407
immigration_30001,rfu,2068,1e-06,0.1,0.6486059897513039
immigration_30001,rfu,2068,1e-05,0.1,0.6451640590206705
immigration_30001,rfu,2068,0.0001,0.1,0.6371031516059321
immigration_30001,rfu,2068,0.001,0.1,0.6583026439517016
immigration_30001,rfu,2068,0.01,0.1,0.3977191823997281
immigration_30001,rfu,2068,0.1,0.1,0.1662797718244088
immigration_30001,rfu,2068,1.1207998027392347e-05,1.0,0.6469866081994045
immigration_30001,rfu,2068,1e-07,1.0,0.6483560734912407
immigration_30001,rfu,2068,1e-06,1.0,0.644887568778659
immigration_30001,rfu,2068,1e-05,1.0,0.6468889999128503
immigration_30001,rfu,2068,0.0001,1.0,0.6926808068363028
immigration_30001,rfu,2068,0.001,1.0,0.7275606184394123
immigration_30001,rfu,2068,0.01,1.0,0.41576514621377075
immigration_30001,rfu,2068,0.1,1.0,0.16858462020860907
immigration_30001,rfu,2068,1.1207998027392347e-05,10.0,0.698970744993097
immigration_30001,rfu,2068,1e-07,10.0,0.6446359808757821
immigration_30001,rfu,2068,1e-06,10.0,0.6491072504825659
immigration_30001,rfu,2068,1e-05,10.0,0.6968321699047165
immigration_30001,rfu,2068,0.0001,10.0,0.7206368045138118
immigration_30001,rfu,2068,0.001,10.0,0.7127158598020535
immigration_30001,rfu,2068,0.01,10.0,0.4172625722644375
immigration_30001,rfu,2068,0.1,10.0,0.1623215565117877
immigration_30001,rfu,2068,1.1207998027392347e-05,100.0,0.7185678086146261
immigration_30001,rfu,2068,1e-07,100.0,0.6497655894862192
immigration_30001,rfu,2068,1e-06,100.0,0.6952736419485569
immigration_30001,rfu,2068,1e-05,100.0,0.7182133351181877
immigration_30001,rfu,2068,0.0001,100.0,0.6902991667007172
immigration_30001,rfu,2068,0.001,100.0,0.7148543842490344
immigration_30001,rfu,2068,0.01,100.0,0.4172625722644375
immigration_30001,rfu,2068,0.1,100.0,0.1623215565117877
immigration_30001,rfu,2068,1.1207998027392347e-05,1000.0,0.6833845845164307
immigration_30001,rfu,2068,1e-07,1000.0,0.6952736419485569
immigration_30001,rfu,2068,1e-06,1000.0,0.7189560816417366
immigration_30001,rfu,2068,1e-05,1000.0,0.682398405621537
immigration_30001,rfu,2068,0.0001,1000.0,0.695812834977231
immigration_30001,rfu,2068,0.001,1000.0,0.7148543842490344
immigration_30001,rfu,2068,0.01,1000.0,0.4172625722644375
immigration_30001,rfu,2068,0.1,1000.0,0.1623215565117877
immigration_30002,rfu,2068,1.3118539119483655e-05,0.001,0.5472627565166441
immigration_30002,rfu,2068,1e-07,0.001,0.5480859460454278
immigration_30002,rfu,2068,1e-06,0.001,0.5480859460454278
immigration_30002,rfu,2068,1e-05,0.001,0.5479773760287864
immigration_30002,rfu,2068,0.0001,0.001,0.5486609550140675
immigration_30002,rfu,2068,0.001,0.001,0.526374376630229
immigration_30002,rfu,2068,0.01,0.001,0.3652011088710913
immigration_30002,rfu,2068,0.1,0.001,0.21047086310541413
immigration_30002,rfu,2068,1.3118539119483655e-05,0.01,0.5472627565166441
immigration_30002,rfu,2068,1e-07,0.01,0.5480859460454278
immigration_30002,rfu,2068,1e-06,0.01,0.5480859460454278
immigration_30002,rfu,2068,1e-05,0.01,0.5472627565166441
immigration_30002,rfu,2068,0.0001,0.01,0.5486609550140675
